MGI:2387618	ZFIN:ZDB-GENE-070410-44
MGI:2148975	ZFIN:ZDB-GENE-070928-32
MGI:1913826	ZFIN:ZDB-GENE-051030-93
MGI:104539	ZFIN:ZDB-GENE-031204-36
MGI:97758	ZFIN:ZDB-GENE-050522-471
MGI:2443076	ZFIN:ZDB-GENE-030131-1426
MGI:96755	ZFIN:ZDB-GENE-010716-3
MGI:2178076	ZFIN:ZDB-GENE-030131-6948
MGI:1922434	ZFIN:ZDB-GENE-070912-80
MGI:3036242	ZFIN:ZDB-GENE-070705-301
MGI:3029290	ZFIN:ZDB-GENE-050220-1
MGI:1353609	ZFIN:ZDB-GENE-050419-73
MGI:2443203	ZFIN:ZDB-GENE-030616-498
MGI:2652839	ZFIN:ZDB-GENE-070424-35
MGI:99655	ZFIN:ZDB-GENE-030131-2193
MGI:2144276	ZFIN:ZDB-GENE-081104-484
MGI:104854	ZFIN:ZDB-GENE-090313-11
MGI:1289280	ZFIN:ZDB-GENE-040426-1817
MGI:101786	ZFIN:ZDB-GENE-020424-1
MGI:1929869	ZFIN:ZDB-GENE-030620-1
MGI:1338010	ZFIN:ZDB-GENE-040713-2
MGI:3588194	ZFIN:ZDB-GENE-030131-2709
MGI:2442362	ZFIN:ZDB-GENE-071116-3
MGI:2176606	ZFIN:ZDB-GENE-080219-30
MGI:1926956	ZFIN:ZDB-GENE-050419-201
MGI:1353563	ZFIN:ZDB-GENE-040426-2945
MGI:1353563	ZFIN:ZDB-GENE-061013-757
MGI:2682952	ZFIN:ZDB-GENE-050419-74
MGI:1332234	ZFIN:ZDB-GENE-030131-8769
MGI:2442326	ZFIN:ZDB-GENE-041001-126
MGI:1277969	ZFIN:ZDB-GENE-040426-1586
MGI:98330	ZFIN:ZDB-GENE-081107-14
MGI:98330	ZFIN:ZDB-GENE-990415-255
MGI:1929213	ZFIN:ZDB-GENE-070112-1992
MGI:1313291	ZFIN:ZDB-GENE-040108-4
MGI:1921624	ZFIN:ZDB-GENE-040426-951
MGI:1921405	ZFIN:ZDB-GENE-030131-6256
MGI:2443024	ZFIN:ZDB-GENE-030131-4925
MGI:105490	ZFIN:ZDB-GENE-060503-688
MGI:3528937	ZFIN:ZDB-GENE-040724-9
MGI:1917890	ZFIN:ZDB-GENE-040426-851
MGI:1914413	ZFIN:ZDB-GENE-040912-15
MGI:1916876	ZFIN:ZDB-GENE-060929-104
MGI:1860488	ZFIN:ZDB-GENE-061013-403
MGI:97771	ZFIN:ZDB-GENE-060824-5
MGI:2442551	ZFIN:ZDB-GENE-040426-2257
MGI:2681124	ZFIN:ZDB-GENE-030131-2621
MGI:103234	ZFIN:ZDB-GENE-070718-6
MGI:1923858	ZFIN:ZDB-GENE-031118-179
MGI:2384768	ZFIN:ZDB-GENE-030616-153
MGI:1309481	ZFIN:ZDB-GENE-041111-262
MGI:1891295	ZFIN:ZDB-GENE-060526-231
MGI:2140998	ZFIN:ZDB-GENE-040426-1211
MGI:105098	ZFIN:ZDB-GENE-041114-190
MGI:1921248	ZFIN:ZDB-GENE-090313-139
MGI:1918040	ZFIN:ZDB-GENE-030131-6559
MGI:1923038	ZFIN:ZDB-GENE-040426-2744
MGI:1913563	ZFIN:ZDB-GENE-030131-1830
MGI:2446110	ZFIN:ZDB-GENE-110411-52
MGI:1933754	ZFIN:ZDB-GENE-051118-2
MGI:2685817	ZFIN:ZDB-GENE-090311-22
MGI:1914144	ZFIN:ZDB-GENE-000607-82
MGI:1926884	ZFIN:ZDB-GENE-081104-387
MGI:1915549	ZFIN:ZDB-GENE-041114-199
MGI:1343460	ZFIN:ZDB-GENE-040618-4
MGI:1888526	ZFIN:ZDB-GENE-030131-3062
MGI:1929705	ZFIN:ZDB-GENE-060628-2
MGI:1917036	ZFIN:ZDB-GENE-041114-68
MGI:2443075	ZFIN:ZDB-GENE-090312-68
MGI:1914829	ZFIN:ZDB-GENE-040426-1557
MGI:108442	ZFIN:ZDB-GENE-990927-1
MGI:1915284	ZFIN:ZDB-GENE-040801-204
MGI:2443030	ZFIN:ZDB-GENE-040822-44
MGI:106315	ZFIN:ZDB-GENE-060929-1026
MGI:3606068	ZFIN:ZDB-GENE-041001-98
MGI:107738	ZFIN:ZDB-GENE-050417-156
MGI:2135610	ZFIN:ZDB-GENE-030131-4108
MGI:1919864	ZFIN:ZDB-GENE-041212-54
MGI:1916095	ZFIN:ZDB-GENE-050309-147
MGI:1923566	ZFIN:ZDB-GENE-050809-128
MGI:2444169	ZFIN:ZDB-GENE-090313-353
MGI:98775	ZFIN:ZDB-GENE-090312-131
MGI:1355285	ZFIN:ZDB-GENE-991019-9
MGI:2135672	ZFIN:ZDB-GENE-041210-356
MGI:1355315	ZFIN:ZDB-GENE-040912-185
MGI:1920112	ZFIN:ZDB-GENE-040426-955
MGI:1921325	ZFIN:ZDB-GENE-120214-17
MGI:1918478	ZFIN:ZDB-GENE-030131-3149
MGI:1351650	ZFIN:ZDB-GENE-030828-10
MGI:1341872	ZFIN:ZDB-GENE-070925-2
MGI:98759	ZFIN:ZDB-GENE-090313-308
MGI:1916803	ZFIN:ZDB-GENE-050220-13
MGI:2444879	ZFIN:ZDB-GENE-060503-342
MGI:1922937	ZFIN:ZDB-GENE-050420-32
MGI:2183260	ZFIN:ZDB-GENE-070424-15
MGI:1914228	ZFIN:ZDB-GENE-040625-111
MGI:1914934	ZFIN:ZDB-GENE-060616-375
MGI:1345282	ZFIN:ZDB-GENE-040426-1408
MGI:2442682	ZFIN:ZDB-GENE-060315-10
MGI:106637	ZFIN:ZDB-GENE-041014-347
MGI:1916298	ZFIN:ZDB-GENE-040718-6
MGI:1913750	ZFIN:ZDB-GENE-030131-5650
MGI:2685058	ZFIN:ZDB-GENE-060608-2
MGI:1345281	ZFIN:ZDB-GENE-040426-1840
MGI:1924149	ZFIN:ZDB-GENE-040426-1237
MGI:1921625	ZFIN:ZDB-GENE-040801-118
MGI:2385089	ZFIN:ZDB-GENE-040426-2388
MGI:1915691	ZFIN:ZDB-GENE-030131-4083
MGI:1098604	ZFIN:ZDB-GENE-070620-6
MGI:1858751	ZFIN:ZDB-GENE-050522-355
MGI:1859328	ZFIN:ZDB-GENE-030131-3275
MGI:1861601	ZFIN:ZDB-GENE-040718-79
MGI:1098533	ZFIN:ZDB-GENE-061013-129
MGI:1919207	ZFIN:ZDB-GENE-050522-13
MGI:1921276	ZFIN:ZDB-GENE-030131-8168
MGI:2145236	ZFIN:ZDB-GENE-040426-1839
MGI:2685700	ZFIN:ZDB-GENE-060526-296
MGI:1920048	ZFIN:ZDB-GENE-041212-82
MGI:1915382	ZFIN:ZDB-GENE-080220-51
MGI:3642408	ZFIN:ZDB-GENE-040426-1658
MGI:1918929	ZFIN:ZDB-GENE-040426-1658
MGI:1289273	ZFIN:ZDB-GENE-020419-15
MGI:1923264	ZFIN:ZDB-GENE-050419-13
MGI:2685365	ZFIN:ZDB-GENE-050320-142
MGI:2183439	ZFIN:ZDB-GENE-041010-8
MGI:2141161	ZFIN:ZDB-GENE-060929-688
MGI:1915191	ZFIN:ZDB-GENE-060331-65
MGI:1888676	ZFIN:ZDB-GENE-040426-1735
MGI:87983	ZFIN:ZDB-GENE-040420-1
MGI:106911	ZFIN:ZDB-GENE-000607-78
MGI:1914926	ZFIN:ZDB-GENE-040801-37
MGI:107577	ZFIN:ZDB-GENE-050522-112
MGI:104710	ZFIN:ZDB-GENE-110411-49
MGI:2146335	ZFIN:ZDB-GENE-030131-6252
MGI:2385321	ZFIN:ZDB-GENE-070705-537
MGI:2385321	ZFIN:ZDB-GENE-070705-535
MGI:101813	ZFIN:ZDB-GENE-040718-364
MGI:1917866	ZFIN:ZDB-GENE-070615-33
MGI:2176740	ZFIN:ZDB-GENE-060503-421
MGI:2155399	ZFIN:ZDB-GENE-040724-232
MGI:2444401	ZFIN:ZDB-GENE-081105-64
MGI:3036246	ZFIN:ZDB-GENE-061207-43
MGI:1099835	ZFIN:ZDB-GENE-010430-5
MGI:1919448	ZFIN:ZDB-GENE-040426-2854
MGI:1354962	ZFIN:ZDB-GENE-010724-7
MGI:1334462	ZFIN:ZDB-GENE-020905-2
MGI:1915031	ZFIN:ZDB-GENE-040426-2345
MGI:2143792	ZFIN:ZDB-GENE-070705-184
MGI:1341890	ZFIN:ZDB-GENE-030131-378
MGI:1344375	ZFIN:ZDB-GENE-050309-206
MGI:103027	ZFIN:ZDB-GENE-030131-8085
MGI:1352508	ZFIN:ZDB-GENE-040426-687
MGI:104626	ZFIN:ZDB-GENE-030729-18
MGI:1338864	ZFIN:ZDB-GENE-030131-6372
MGI:2151118	ZFIN:ZDB-GENE-091118-39
MGI:891999	ZFIN:ZDB-GENE-030219-15
MGI:1889575	ZFIN:ZDB-GENE-000616-5
MGI:1353631	ZFIN:ZDB-GENE-070410-64
MGI:1915577	ZFIN:ZDB-GENE-040718-63
MGI:1923864	ZFIN:ZDB-GENE-030131-5417
MGI:109599	ZFIN:ZDB-GENE-021118-1
MGI:106590	ZFIN:ZDB-GENE-040218-2
MGI:107821	ZFIN:ZDB-GENE-020828-1
MGI:2442444	ZFIN:ZDB-GENE-040718-127
MGI:1931010	ZFIN:ZDB-GENE-050208-290
MGI:1917817	ZFIN:ZDB-GENE-041010-95
MGI:1927642	ZFIN:ZDB-GENE-040712-5
MGI:1197515	ZFIN:ZDB-GENE-040707-1
MGI:1197526	ZFIN:ZDB-GENE-040426-1446
MGI:1859086	ZFIN:ZDB-GENE-010716-2
MGI:1197522	ZFIN:ZDB-GENE-991119-5
MGI:1355275	ZFIN:ZDB-GENE-040426-1825
MGI:2687286	ZFIN:ZDB-GENE-080513-1
MGI:98797	ZFIN:ZDB-GENE-020416-4
MGI:1916278	ZFIN:ZDB-GENE-040426-923
MGI:1913422	ZFIN:ZDB-GENE-091207-2
MGI:107809	ZFIN:ZDB-GENE-040426-2370
MGI:1928138	ZFIN:ZDB-GENE-040801-134
MGI:2384966	ZFIN:ZDB-GENE-070410-54
MGI:97475	ZFIN:ZDB-GENE-090313-384
MGI:1915147	ZFIN:ZDB-GENE-041008-25
MGI:3037819	ZFIN:ZDB-GENE-050419-263
MGI:3037819	ZFIN:ZDB-GENE-050419-220
MGI:3037819	ZFIN:ZDB-GENE-050419-262
MGI:1933547	ZFIN:ZDB-GENE-070917-3
MGI:3645892	ZFIN:ZDB-GENE-050419-65
MGI:2429498	ZFIN:ZDB-GENE-041217-22
MGI:1933546	ZFIN:ZDB-GENE-070917-2
MGI:1927505	ZFIN:ZDB-GENE-070917-2
MGI:95975	ZFIN:ZDB-GENE-050208-617
MGI:2679005	ZFIN:ZDB-GENE-040801-266
MGI:1918839	ZFIN:ZDB-GENE-061013-597
MGI:1929646	ZFIN:ZDB-GENE-040426-979
MGI:2443383	ZFIN:ZDB-GENE-050417-122
MGI:1919305	ZFIN:ZDB-GENE-050309-21
MGI:1915010	ZFIN:ZDB-GENE-030131-9659
MGI:2148066	ZFIN:ZDB-GENE-081105-92
MGI:1916604	ZFIN:ZDB-GENE-041010-14
MGI:3648156	ZFIN:ZDB-GENE-050522-51
MGI:2442595	ZFIN:ZDB-GENE-050309-239
MGI:2445299	ZFIN:ZDB-GENE-061117-1
MGI:1194488	ZFIN:ZDB-GENE-061201-1
MGI:2446132	ZFIN:ZDB-GENE-060720-2
MGI:2144566	ZFIN:ZDB-GENE-030131-3762
MGI:1925860	ZFIN:ZDB-GENE-040426-924
MGI:2651874	ZFIN:ZDB-GENE-070108-1
MGI:1922997	ZFIN:ZDB-GENE-040426-2924
MGI:2155278	ZFIN:ZDB-GENE-040718-408
MGI:107946	ZFIN:ZDB-GENE-030131-9860
MGI:1289274	ZFIN:ZDB-GENE-060623-10
MGI:1337124	ZFIN:ZDB-GENE-050420-277
MGI:1920977	ZFIN:ZDB-GENE-030131-9676
MGI:1914692	ZFIN:ZDB-GENE-050320-11
MGI:1920939	ZFIN:ZDB-GENE-050809-129
MGI:1921830	ZFIN:ZDB-GENE-050506-147
MGI:1915459	ZFIN:ZDB-GENE-030131-2469
MGI:1860433	ZFIN:ZDB-GENE-030131-4041
MGI:1926879	ZFIN:ZDB-GENE-040426-1013
MGI:1916338	ZFIN:ZDB-GENE-040426-971
MGI:1914148	ZFIN:ZDB-GENE-050417-371
MGI:2652819	ZFIN:ZDB-GENE-040108-10
MGI:2137336	ZFIN:ZDB-GENE-060421-2756
MGI:1333753	ZFIN:ZDB-GENE-040426-2678
MGI:1913424	ZFIN:ZDB-GENE-041014-254
MGI:1858232	ZFIN:ZDB-GENE-040625-63
MGI:1353435	ZFIN:ZDB-GENE-050522-303
MGI:1929237	ZFIN:ZDB-GENE-041212-26
MGI:1914299	ZFIN:ZDB-GENE-030131-9433
MGI:1333844	ZFIN:ZDB-GENE-030925-25
MGI:1333843	ZFIN:ZDB-GENE-040415-3
MGI:1352755	ZFIN:ZDB-GENE-050522-493
MGI:1922704	ZFIN:ZDB-GENE-040801-85
MGI:2144205	ZFIN:ZDB-GENE-070615-15
MGI:98494	ZFIN:ZDB-GENE-990726-27
MGI:98495	ZFIN:ZDB-GENE-070209-80
MGI:1277234	ZFIN:ZDB-GENE-020529-1
MGI:1923615	ZFIN:ZDB-GENE-020529-2
MGI:102541	ZFIN:ZDB-GENE-991124-7
MGI:102556	ZFIN:ZDB-GENE-991124-5
MGI:1888496	ZFIN:ZDB-GENE-000427-7
MGI:107404	ZFIN:ZDB-GENE-000323-1
MGI:1201683	ZFIN:ZDB-GENE-001228-1
MGI:1891158	ZFIN:ZDB-GENE-110411-5
MGI:98472	ZFIN:ZDB-GENE-081028-48
MGI:1352483	ZFIN:ZDB-GENE-030603-1
MGI:98493	ZFIN:ZDB-GENE-030805-5
MGI:1915173	ZFIN:ZDB-GENE-040718-138
MGI:1915173	ZFIN:ZDB-GENE-040912-120
MGI:1922394	ZFIN:ZDB-GENE-060526-297
MGI:1201386	ZFIN:ZDB-GENE-070912-417
MGI:96412	ZFIN:ZDB-GENE-070410-85
MGI:1914253	ZFIN:ZDB-GENE-040718-405
MGI:1918568	ZFIN:ZDB-GENE-030131-5809
MGI:107876	ZFIN:ZDB-GENE-040426-1792
MGI:1920328	ZFIN:ZDB-GENE-050220-10
MGI:1916867	ZFIN:ZDB-GENE-040426-2876
MGI:1333805	ZFIN:ZDB-GENE-040426-1415
MGI:98284	ZFIN:ZDB-GENE-040426-2706
MGI:101849	ZFIN:ZDB-GENE-990415-89
MGI:1921622	ZFIN:ZDB-GENE-100922-243
MGI:1920831	ZFIN:ZDB-GENE-030912-6
MGI:1923032	ZFIN:ZDB-GENE-090313-268
MGI:1916877	ZFIN:ZDB-GENE-111019-1
MGI:2385325	ZFIN:ZDB-GENE-070112-1812
MGI:1354723	ZFIN:ZDB-GENE-050107-4
MGI:1919095	ZFIN:ZDB-GENE-070209-295
MGI:98037	ZFIN:ZDB-GENE-030131-8657
MGI:101919	ZFIN:ZDB-GENE-030131-3187
MGI:1336993	ZFIN:ZDB-GENE-061221-3
MGI:109605	ZFIN:ZDB-GENE-060915-2
MGI:2152936	ZFIN:ZDB-GENE-050420-284
MGI:2179809	ZFIN:ZDB-GENE-010822-3
MGI:2684989	ZFIN:ZDB-GENE-080227-9
MGI:1916832	ZFIN:ZDB-GENE-081022-169
MGI:1915770	ZFIN:ZDB-GENE-030131-1296
MGI:1917682	ZFIN:ZDB-GENE-070424-66
MGI:2685286	ZFIN:ZDB-GENE-041114-121
MGI:106484	ZFIN:ZDB-GENE-050327-58
MGI:2684992	ZFIN:ZDB-GENE-061103-208
MGI:1919258	ZFIN:ZDB-GENE-040718-109
MGI:2652838	ZFIN:ZDB-GENE-070705-182
MGI:2145181	ZFIN:ZDB-GENE-091116-62
MGI:1919051	ZFIN:ZDB-GENE-040426-884
MGI:1924767	ZFIN:ZDB-GENE-030131-3286
MGI:104877	ZFIN:ZDB-GENE-980526-204
MGI:104853	ZFIN:ZDB-GENE-980526-144
MGI:1098624	ZFIN:ZDB-GENE-081104-104
MGI:1859852	ZFIN:ZDB-GENE-030828-5
MGI:2135679	ZFIN:ZDB-GENE-980526-125
MGI:3040955	ZFIN:ZDB-GENE-040824-6
MGI:1341884	ZFIN:ZDB-GENE-000526-1
MGI:1930704	ZFIN:ZDB-GENE-050419-146
MGI:1097714	ZFIN:ZDB-GENE-030131-3133
MGI:1341800	ZFIN:ZDB-GENE-000607-70
MGI:1921677	ZFIN:ZDB-GENE-040625-109
MGI:2146616	ZFIN:ZDB-GENE-040625-179
MGI:1352757	ZFIN:ZDB-GENE-050809-24
MGI:2449975	ZFIN:ZDB-GENE-030131-2878
MGI:103557	ZFIN:ZDB-GENE-030131-8461
MGI:107851	ZFIN:ZDB-GENE-040808-73
MGI:1316658	ZFIN:ZDB-GENE-040426-1526
MGI:96957	ZFIN:ZDB-GENE-070424-117
MGI:97175	ZFIN:ZDB-GENE-041010-118
MGI:97178	ZFIN:ZDB-GENE-070912-581
MGI:1917716	ZFIN:ZDB-GENE-030131-6690
MGI:1931797	ZFIN:ZDB-GENE-030131-5420
MGI:1913965	ZFIN:ZDB-GENE-050417-387
MGI:2137210	ZFIN:ZDB-GENE-050522-388
MGI:2146001	ZFIN:ZDB-GENE-030616-358
MGI:2685906	ZFIN:ZDB-GENE-041001-218
MGI:1913650	ZFIN:ZDB-GENE-050417-78
MGI:1891125	ZFIN:ZDB-GENE-050419-163
MGI:2384917	ZFIN:ZDB-GENE-041111-243
MGI:1914794	ZFIN:ZDB-GENE-040801-119
MGI:2387687	ZFIN:ZDB-GENE-090313-228
MGI:2443399	ZFIN:ZDB-GENE-030131-6110
MGI:1915751	ZFIN:ZDB-GENE-081022-128
MGI:1913153	ZFIN:ZDB-GENE-030131-3715
MGI:1914000	ZFIN:ZDB-GENE-050306-43
MGI:1914267	ZFIN:ZDB-GENE-050913-122
MGI:1916924	ZFIN:ZDB-GENE-050227-7
MGI:2384993	ZFIN:ZDB-GENE-040801-247
MGI:3045261	ZFIN:ZDB-GENE-050208-740
MGI:1920708	ZFIN:ZDB-GENE-021120-3
MGI:2443883	ZFIN:ZDB-GENE-040426-1179
MGI:1915077	ZFIN:ZDB-GENE-030131-9192
MGI:1861622	ZFIN:ZDB-GENE-030131-1257
MGI:1340024	ZFIN:ZDB-GENE-100519-4
MGI:1861722	ZFIN:ZDB-GENE-061128-2
MGI:107928	ZFIN:ZDB-GENE-011010-3
MGI:1916998	ZFIN:ZDB-GENE-070112-2062
MGI:108186	ZFIN:ZDB-GENE-030131-6129
MGI:2653900	ZFIN:ZDB-GENE-040912-3
MGI:2441982	ZFIN:ZDB-GENE-070228-2
MGI:2140151	ZFIN:ZDB-GENE-030131-6294
MGI:108095	ZFIN:ZDB-GENE-061103-355
MGI:1915582	ZFIN:ZDB-GENE-050809-56
MGI:1922780	ZFIN:ZDB-GENE-070615-32
MGI:2683538	ZFIN:ZDB-GENE-081104-295
MGI:1861747	ZFIN:ZDB-GENE-061013-39
MGI:2146839	ZFIN:ZDB-GENE-031118-211
MGI:1919790	ZFIN:ZDB-GENE-080204-118
MGI:1913648	ZFIN:ZDB-GENE-040801-71
MGI:95929	ZFIN:ZDB-GENE-070424-4
MGI:1926056	ZFIN:ZDB-GENE-070705-373
MGI:2686003	ZFIN:ZDB-GENE-050417-380
MGI:1917363	ZFIN:ZDB-GENE-030131-7464
MGI:1923017	ZFIN:ZDB-GENE-051113-116
MGI:1931749	ZFIN:ZDB-GENE-030131-2074
MGI:1931751	ZFIN:ZDB-GENE-081031-76
MGI:1913760	ZFIN:ZDB-GENE-040426-1024
MGI:1917544	ZFIN:ZDB-GENE-060503-608
MGI:1917544	ZFIN:ZDB-GENE-061215-82
MGI:1917544	ZFIN:ZDB-GENE-070209-292
MGI:1919112	ZFIN:ZDB-GENE-081022-189
MGI:1096575	ZFIN:ZDB-GENE-050522-400
MGI:1917575	ZFIN:ZDB-GENE-080204-94
MGI:1919156	ZFIN:ZDB-GENE-050320-59
MGI:1914513	ZFIN:ZDB-GENE-060602-4
MGI:1921714	ZFIN:ZDB-GENE-030925-30
MGI:97503	ZFIN:ZDB-GENE-000210-8
MGI:2444133	ZFIN:ZDB-GENE-030616-152
MGI:1891748	ZFIN:ZDB-GENE-030131-294
MGI:1913339	ZFIN:ZDB-GENE-040426-1744
MGI:1925723	ZFIN:ZDB-GENE-090721-1
MGI:1889206	ZFIN:ZDB-GENE-030616-438
MGI:1918604	ZFIN:ZDB-GENE-070705-229
MGI:1914281	ZFIN:ZDB-GENE-060721-2
MGI:1915384	ZFIN:ZDB-GENE-040426-1630
MGI:1914134	ZFIN:ZDB-GENE-030131-1715
MGI:1921275	ZFIN:ZDB-GENE-091204-117
MGI:107978	ZFIN:ZDB-GENE-040426-1599
MGI:1342294	ZFIN:ZDB-GENE-050913-30
MGI:1914093	ZFIN:ZDB-GENE-041024-11
MGI:1860075	ZFIN:ZDB-GENE-010430-4
MGI:1298204	ZFIN:ZDB-GENE-040426-2653
MGI:1914765	ZFIN:ZDB-GENE-040718-480
MGI:1351631	ZFIN:ZDB-GENE-080102-1
MGI:1352501	ZFIN:ZDB-GENE-080513-4
MGI:1922790	ZFIN:ZDB-GENE-050522-489
MGI:3618339	ZFIN:ZDB-GENE-061013-717
MGI:1915981	ZFIN:ZDB-GENE-070410-83
MGI:1915286	ZFIN:ZDB-GENE-040808-48
MGI:1925537	ZFIN:ZDB-GENE-100525-1
MGI:1923437	ZFIN:ZDB-GENE-040426-2070
MGI:95797	ZFIN:ZDB-GENE-020513-3
MGI:107681	ZFIN:ZDB-GENE-040622-5
MGI:109495	ZFIN:ZDB-GENE-040822-28
MGI:104562	ZFIN:ZDB-GENE-060503-566
MGI:104563	ZFIN:ZDB-GENE-030131-5290
MGI:104561	ZFIN:ZDB-GENE-040718-171
MGI:97848	ZFIN:ZDB-GENE-990415-234
MGI:1932139	ZFIN:ZDB-GENE-030131-3208
MGI:1859217	ZFIN:ZDB-GENE-040801-122
MGI:1859217	ZFIN:ZDB-GENE-050208-510
MGI:1915347	ZFIN:ZDB-GENE-030828-11
MGI:1915347	ZFIN:ZDB-GENE-050320-132
MGI:95832	ZFIN:ZDB-GENE-030131-7393
MGI:1913542	ZFIN:ZDB-GENE-070615-13
MGI:1346042	ZFIN:ZDB-GENE-031006-9
MGI:1891823	ZFIN:ZDB-GENE-040426-1829
MGI:3606571	ZFIN:ZDB-GENE-040801-248
MGI:1913649	ZFIN:ZDB-GENE-061215-17
MGI:1913479	ZFIN:ZDB-GENE-030131-970
MGI:98073	ZFIN:ZDB-GENE-030131-8654
MGI:2144842	ZFIN:ZDB-GENE-040426-691
MGI:1351352	ZFIN:ZDB-GENE-011212-4
MGI:2180854	ZFIN:ZDB-GENE-091204-321
MGI:2151156	ZFIN:ZDB-GENE-120404-3
MGI:107476	ZFIN:ZDB-GENE-060503-914
MGI:1925022	ZFIN:ZDB-GENE-070809-5
MGI:1921864	ZFIN:ZDB-GENE-050327-65
MGI:1891839	ZFIN:ZDB-GENE-040822-42
MGI:2152337	ZFIN:ZDB-GENE-050320-14
MGI:96829	ZFIN:ZDB-GENE-030131-5871
MGI:2158394	ZFIN:ZDB-GENE-090306-4
MGI:2442958	ZFIN:ZDB-GENE-090313-380
MGI:1923156	ZFIN:ZDB-GENE-041014-214
MGI:2450151	ZFIN:ZDB-GENE-050913-26
MGI:1918023	ZFIN:ZDB-GENE-050913-1
MGI:1919752	ZFIN:ZDB-GENE-031204-5
MGI:1333831	ZFIN:ZDB-GENE-060929-144
MGI:1333864	ZFIN:ZDB-GENE-040426-1066
MGI:1916799	ZFIN:ZDB-GENE-050208-426
MGI:1915826	ZFIN:ZDB-GENE-110411-193
MGI:2144117	ZFIN:ZDB-GENE-081107-52
MGI:1913516	ZFIN:ZDB-GENE-030131-5529
MGI:1914162	ZFIN:ZDB-GENE-040426-746
MGI:1914132	ZFIN:ZDB-GENE-030131-3951
MGI:106096	ZFIN:ZDB-GENE-060503-693
MGI:96817	ZFIN:ZDB-GENE-040426-2398
MGI:1337004	ZFIN:ZDB-GENE-030131-8210
MGI:2137913	ZFIN:ZDB-GENE-050208-29
MGI:105381	ZFIN:ZDB-GENE-040426-811
MGI:3704228	ZFIN:ZDB-GENE-040426-811
MGI:2181743	ZFIN:ZDB-GENE-050419-18
MGI:2669829	ZFIN:ZDB-GENE-050420-149
MGI:88017	ZFIN:ZDB-GENE-030131-6127
MGI:2443731	ZFIN:ZDB-GENE-030131-2049
MGI:87994	ZFIN:ZDB-GENE-030131-8369
MGI:87995	ZFIN:ZDB-GENE-030131-383
MGI:101863	ZFIN:ZDB-GENE-030821-1
MGI:1859333	ZFIN:ZDB-GENE-030131-6322
MGI:1920431	ZFIN:ZDB-GENE-070912-659
MGI:1920431	ZFIN:ZDB-GENE-070912-660
MGI:102469	ZFIN:ZDB-GENE-060503-677
MGI:1915213	ZFIN:ZDB-GENE-021206-13
MGI:1351332	ZFIN:ZDB-GENE-040426-2097
MGI:1351658	ZFIN:ZDB-GENE-050517-31
MGI:1351657	ZFIN:ZDB-GENE-030131-8714
MGI:1096325	ZFIN:ZDB-GENE-090817-2
MGI:1860483	ZFIN:ZDB-GENE-030722-1
MGI:97748	ZFIN:ZDB-GENE-030131-537
MGI:1918537	ZFIN:ZDB-GENE-031219-2
MGI:1921867	ZFIN:ZDB-GENE-040426-890
MGI:1915282	ZFIN:ZDB-GENE-040426-1891
MGI:1917302	ZFIN:ZDB-GENE-030131-5143
MGI:2444392	ZFIN:ZDB-GENE-060929-998
MGI:1890480	ZFIN:ZDB-GENE-030131-595
MGI:1913581	ZFIN:ZDB-GENE-090312-115
MGI:2444664	ZFIN:ZDB-GENE-060503-704
MGI:894692	ZFIN:ZDB-GENE-050306-41
MGI:2139447	ZFIN:ZDB-GENE-091204-444
MGI:894693	ZFIN:ZDB-GENE-030131-2360
MGI:1349449	ZFIN:ZDB-GENE-050522-284
MGI:2446239	ZFIN:ZDB-GENE-080723-30
MGI:2677965	ZFIN:ZDB-GENE-060526-21
MGI:1918935	ZFIN:ZDB-GENE-041014-351
MGI:894694	ZFIN:ZDB-GENE-041111-110
MGI:1927550	ZFIN:ZDB-GENE-040426-733
MGI:1858730	ZFIN:ZDB-GENE-040625-92
MGI:1858622	ZFIN:ZDB-GENE-030131-4209
MGI:1321389	ZFIN:ZDB-GENE-040625-45
MGI:1313277	ZFIN:ZDB-GENE-040625-45
MGI:1336882	ZFIN:ZDB-GENE-030131-5215
MGI:1096399	ZFIN:ZDB-GENE-040426-1055
MGI:2447871	ZFIN:ZDB-GENE-060227-2
MGI:2447876	ZFIN:ZDB-GENE-030131-3553
MGI:1338759	ZFIN:ZDB-GENE-030131-5488
MGI:1924015	ZFIN:ZDB-GENE-081105-187
MGI:1922020	ZFIN:ZDB-GENE-040426-1865
MGI:2444681	ZFIN:ZDB-GENE-051118-1
MGI:1913612	ZFIN:ZDB-GENE-050706-140
MGI:2385133	ZFIN:ZDB-GENE-050417-27
MGI:1913421	ZFIN:ZDB-GENE-040822-9
MGI:98352	ZFIN:ZDB-GENE-030131-7742
MGI:88096	ZFIN:ZDB-GENE-040426-2340
MGI:2141857	ZFIN:ZDB-GENE-060526-205
MGI:1916487	ZFIN:ZDB-GENE-030131-5982
MGI:2385599	ZFIN:ZDB-GENE-040718-153
MGI:106565	ZFIN:ZDB-GENE-030131-2209
MGI:1343297	ZFIN:ZDB-GENE-030131-8767
MGI:1342307	ZFIN:ZDB-GENE-040808-29
MGI:1917002	ZFIN:ZDB-GENE-030616-621
MGI:2153111	ZFIN:ZDB-GENE-060825-59
MGI:2448562	ZFIN:ZDB-GENE-030131-5930
MGI:1338758	ZFIN:ZDB-GENE-030131-6385
MGI:1915071	ZFIN:ZDB-GENE-070412-1
